"id_usuario","direccion_estacion_origen","direccion_estacion_destino","duracion_recorrido","distancia","dia"
138196,"Juncal & Salguero, Jeronimo","Parana & Juncal",1122,4366.67772760848,"Sábado"
138196,"3050 Ugarteche","Parana & Juncal",1139,3966.01762592392,"Miércoles"
138196,"3050 Ugarteche","Parana & Juncal",1253,4065.62429971463,"Lunes"
368835,"F.J.Santamaria de Oro & Guatemala","Marcelo T. de Alvear & Rodriguez Peña",1600,4885.13899035752,"Miércoles"
72922,"Marcelo T. de Alvear & Rodriguez Peña","Marcelo T. de Alvear & Rodriguez Peña",1261,3648.12343064793,"Martes"
185822,"Uriburu Jose E., Pres. & Paraguay","519 Pasteur",1541,5627.86525795107,"Domingo"
6065,"Parana & Juncal","Armenia 2315 & Charcas",1799,5079.36342847275,"Miércoles"
316488,"2516 Pereyra Lucena","684 Boulogne Sur Mer & Tucuman",3094,9216.4494366094,"Sábado"
162730,"3508 Carcova","684 Boulogne Sur Mer & Tucuman",309,1146.27384382572,"Sábado"
15397,"Dr Tomas Manuel De  Anchorena &  Jose A. Cabrera","684 Boulogne Sur Mer & Tucuman",2325,8689.32597829068,"Sábado"
15397,"3912 Humahuaca","684 Boulogne Sur Mer & Tucuman",457,1360.70799030131,"Jueves"
528274,"383 Blanes, Juan Manuel","708 Pasco & Chile",2218,9084.83923630427,"Sábado"
528274,"383 Blanes, Juan Manuel","708 Pasco & Chile",1812,7364.361810366,"Domingo"
68674,"Olleros Av. & Del Libertador Av.","Av. Del Libertador, 3260",946,3282.02575172763,"Sábado"
163372,"Olleros Av. & Del Libertador Av.","Av. Del Libertador, 3260",875,3436.48908601608,"Miércoles"
46023,"Fitz Roy & Gorriti","Av. Del Libertador, 3260",1154,4483.57260252233,"Lunes"
346815,"Godoy Cruz  3279 y Libertador","Av. Del Libertador, 3260",4701,15901.942799805,"Jueves"
68674,"Av. Rivadavia & Del Barco Centenera","Av. Del Libertador, 3260",6531,18949.855914029,"Sábado"
92007,"803 José Marmol","925 Yatay& Humahuaca",913,3354.435944953,"Sábado"
147903,"2875 Moreno","925 Yatay& Humahuaca",1261,5123.62574525275,"Viernes"
75041,"Guayaquil & Doblas","925 Yatay& Humahuaca",2298,6674.70946771403,"Lunes"
68674,"Machaca Guemes 350","Machaca Guemes 350",1399,4296.18140920259,"Martes"
530895,"Machaca Guemes 350","Machaca Guemes 350",2528,9519.40755915518,"Viernes"
10338,"383 Blanes, Juan Manuel","Machaca Guemes 350",995,3591.8771264858,"Lunes"
10338,"383 Blanes, Juan Manuel","Machaca Guemes 350",1140,3827.7980494507,"Jueves"
10338,"383 Blanes, Juan Manuel","Machaca Guemes 350",999,2877.6128654019,"Lunes"
10338,"750 Pi Y Margall & Necochea","Machaca Guemes 350",779,3126.71265119538,"Jueves"
10338,"750 Pi Y Margall & Necochea","Machaca Guemes 350",926,3684.5312211475,"Martes"
10338,"750 Pi Y Margall & Necochea","Machaca Guemes 350",1025,3186.51714663752,"Jueves"
10338,"750 Pi Y Margall & Necochea","Machaca Guemes 350",992,2812.95381513321,"Viernes"
10338,"750 Pi Y Margall & Necochea","Machaca Guemes 350",903,3325.70056986394,"Jueves"
10338,"Avenida Martin Garcia, 295","Machaca Guemes 350",981,3343.89868158614,"Jueves"
68674,"Marcelo T. de Alvear & Rodriguez Peña","Machaca Guemes 350",2459,7343.56673854377,"Martes"
168650,"3508 Carcova","o´higins 1327",22429,67472.0217840685,"Domingo"
294396,"Triunvirato Av. & Roosevelt Franklin D. Av.","o´higins 1327",2057,6417.33260763609,"Viernes"
75041,"Ayacucho &Peron, Juan Domingo, Tte. General","4300 Yrigoyen, Hipolito Av.",1423,5885.87765088758,"Lunes"
75041,"2300 Diaz, Cnel. Av. & French","4300 Yrigoyen, Hipolito Av.",2133,6810.42490896361,"Martes"
435964,"Peña & Azcuenaga","Cerrito & Arenales",888,2474.18907061219,"Domingo"
232131,"394 Rawson & Potosi","3024 Calvo, Carlos",1751,7216.20200952004,"Miércoles"
68674,"Balcarce & Yrigoyen, Hipolito Av.","3024 Calvo, Carlos",1689,6001.60696222156,"Martes"
499013,"3302 Guardia Vieja & Aguero","J.Ramirez de Velasco 285",796,2448.64391421563,"Sábado"
465886,"Av. Patricias Argentinas & Estivao","3997 TTE. GENERAL JUAN DOMINGO PERON",738,2401.34520052234,"Viernes"
510835,"Av. Sarmiento 2601","3997 TTE. GENERAL JUAN DOMINGO PERON",1193,4916.61814387416,"Sábado"
15397,"684 Boulogne Sur Mer & Tucuman","3997 TTE. GENERAL JUAN DOMINGO PERON",543,1712.61762015638,"Sábado"
15397,"684 Boulogne Sur Mer & Tucuman","3997 TTE. GENERAL JUAN DOMINGO PERON",693,2868.31760205969,"Sábado"
15397,"684 Boulogne Sur Mer & Tucuman","3997 TTE. GENERAL JUAN DOMINGO PERON",560,2313.64742433652,"Viernes"
58419,"Dr Tomas Manuel De  Anchorena &  Jose A. Cabrera","3997 TTE. GENERAL JUAN DOMINGO PERON",873,2445.67567129852,"Viernes"
440910,"Santa Fe Av. & Bullrich, Int. Av.","3051 San Martin De Tours",947,2778.98619151027,"Jueves"
4194,"Godoy Cruz  3279 y Libertador","3051 San Martin De Tours",416,1344.73123632164,"Viernes"
456267,"2300 Diaz, Cnel. Av. & French","3051 San Martin De Tours",398,1461.03506947014,"Viernes"
456267,"Av. Pres. Figueroa Alcorta 2120","3051 San Martin De Tours",405,1383.33144021453,"Miércoles"
456267,"Av. Pres. Figueroa Alcorta 2120","3051 San Martin De Tours",440,1761.40090093637,"Martes"
456267,"Av. Pres. Figueroa Alcorta 2120","3051 San Martin De Tours",510,1806.74273562424,"Viernes"
456267,"Av. Pres. Figueroa Alcorta 2120","3051 San Martin De Tours",436,1475.81703937483,"Miércoles"
456267,"Av. Pres. Figueroa Alcorta 2120","3051 San Martin De Tours",342,1351.73421773943,"Viernes"
456267,"Av. Pres. Figueroa Alcorta 2120","3051 San Martin De Tours",478,1612.4520901707,"Lunes"
456267,"Av. Pres. Figueroa Alcorta 2120","3051 San Martin De Tours",574,2145.20427410737,"Jueves"
456267,"2133 Figueroa Alcorta","3051 San Martin De Tours",744,2809.0007950319,"Miércoles"
456267,"2133 Figueroa Alcorta","3051 San Martin De Tours",574,1869.9614570198,"Jueves"
456267,"2133 Figueroa Alcorta","3051 San Martin De Tours",465,1793.90226515534,"Sábado"
453118,"ESMERALDA 516","Figueroa Alcorta & Sarmiento",1871,5546.64347455708,"Domingo"
175017,"Av. Sarmiento 2601","Figueroa Alcorta & Sarmiento",1026,3979.28395562922,"Domingo"
477131,"Av. Sarmiento 2601","Figueroa Alcorta & Sarmiento",1776,7162.00095219538,"Jueves"
104983,"2939 Cavia","Figueroa Alcorta & Sarmiento",1811,5123.48682162054,"Martes"
440910,"2939 Cavia","Figueroa Alcorta & Sarmiento",5577,18491.3816951458,"Domingo"
121482,"2519 Conesa","Figueroa Alcorta & Sarmiento",2058,5817.21837212099,"Jueves"
121482,"Figueroa Alcorta & Sarmiento","Figueroa Alcorta & Sarmiento",1635,5092.69503378891,"Sábado"
97749,"Figueroa Alcorta & Sarmiento","Figueroa Alcorta & Sarmiento",1276,5165.55421871728,"Sábado"
538640,"Figueroa Alcorta & Sarmiento","Figueroa Alcorta & Sarmiento",1748,5299.36783413998,"Jueves"
158595,"Figueroa Alcorta & Sarmiento","Figueroa Alcorta & Sarmiento",3254,9900.89587642837,"Miércoles"
310471,"Figueroa Alcorta & Sarmiento","Figueroa Alcorta & Sarmiento",3328,13154.1212248305,"Domingo"
60071,"Av. Pres. Figueroa Alcorta 2120","Figueroa Alcorta & Sarmiento",941,3772.04330363473,"Miércoles"
506924,"1590 Lavalle","1590 Lavalle",2066,6843.62100482103,"Lunes"
453118,"Fitz Roy & Gorriti","1590 Lavalle",1807,6810.98913118702,"Jueves"
118813,"2000 Vicente Lopez","2516 Pereyra Lucena",339,1149.78670023362,"Jueves"
118813,"2000 Vicente Lopez","2516 Pereyra Lucena",1026,3000.63494879287,"Miércoles"
562734,"2516 Pereyra Lucena","2516 Pereyra Lucena",488,1843.36760845811,"Sábado"
138196,"Parana & Juncal","2516 Pereyra Lucena",610,2321.45781206782,"Viernes"
118813,"Figueroa Alcorta, Pres. Av. & Dorrego Av.","2516 Pereyra Lucena",1424,4668.47899483206,"Sábado"
87265,"Ramos Mejia, Av Dr Jose Maria Vargas& Av. Del Libertador","2516 Pereyra Lucena",855,2836.86406517518,"Lunes"
87265,"Ramos Mejia, Av Dr Jose Maria Vargas& Av. Del Libertador","2516 Pereyra Lucena",950,2945.12710734529,"Viernes"
87265,"Ramos Mejia, Av Dr Jose Maria Vargas& Av. Del Libertador","2516 Pereyra Lucena",903,2510.91068443881,"Jueves"
7658,"Av. Pres. Figueroa Alcorta 2120","2516 Pereyra Lucena",3979,15256.1817097694,"Domingo"
147903,"Sarandi 1010","2516 Pereyra Lucena",1767,7305.47136467552,"Lunes"
440910,"3051 San Martin De Tours","2516 Pereyra Lucena",313,1066.99025727576,"Sábado"
11917,"2000 Vicente Lopez","Uriburu Jose E., Pres. & Paraguay",732,2802.11984094543,"Jueves"
421055,"Uriburu Jose E., Pres. & Paraguay","Uriburu Jose E., Pres. & Paraguay",2368,7654.92112603453,"Martes"
28130,"2939 Cavia","Uriburu Jose E., Pres. & Paraguay",1123,3882.02104565442,"Martes"
28130,"2939 Cavia","Uriburu Jose E., Pres. & Paraguay",1086,3474.39131963183,"Lunes"
28130,"2939 Cavia","Uriburu Jose E., Pres. & Paraguay",1139,4534.94070515444,"Jueves"
28130,"2939 Cavia","Uriburu Jose E., Pres. & Paraguay",1069,3610.15830021061,"Miércoles"
28130,"2939 Cavia","Uriburu Jose E., Pres. & Paraguay",1405,4034.36078891456,"Miércoles"
28130,"2939 Cavia","Uriburu Jose E., Pres. & Paraguay",946,3919.82404558868,"Lunes"
28130,"3050 Ugarteche","Uriburu Jose E., Pres. & Paraguay",1055,3063.43973684286,"Jueves"
28130,"3050 Ugarteche","Uriburu Jose E., Pres. & Paraguay",967,3320.82812003985,"Martes"
28130,"3050 Ugarteche","Uriburu Jose E., Pres. & Paraguay",1121,4532.47843228876,"Jueves"
28130,"3050 Ugarteche","Uriburu Jose E., Pres. & Paraguay",945,2776.05739647697,"Martes"
28130,"3051 San Martin De Tours","Uriburu Jose E., Pres. & Paraguay",1704,5690.23499964581,"Martes"
28130,"3051 San Martin De Tours","Uriburu Jose E., Pres. & Paraguay",1101,3245.55524029226,"Viernes"
28130,"3051 San Martin De Tours","Uriburu Jose E., Pres. & Paraguay",1176,3447.57178189854,"Viernes"
167410,"Av. Gaona 2200","Av. Gaona 2200",1548,4809.80649912963,"Lunes"
167410,"2502 Galicia","Av. Gaona 2200",695,2877.88485470325,"Jueves"
465886,"3997 TTE. GENERAL JUAN DOMINGO PERON","Yerbal 1290",1589,6152.97666350897,"Viernes"
398314,"137 Aranguren, Juan F., Dr. & Portugal","Yerbal 1290",875,3618.97898979401,"Martes"
75041,"137 Aranguren, Juan F., Dr. & Portugal","Yerbal 1290",3394,12868.7966167985,"Martes"
373958,"803 José Marmol","Yerbal 1290",698,1998.10109033133,"Lunes"
465886,"1019 Riglos","Yerbal 1290",809,2989.53058681347,"Sábado"
547685,"Delgado & Loreto, Virrey","Yerbal 1290",1720,5603.52365601446,"Jueves"
547685,"4300 Yrigoyen, Hipolito Av.","Yerbal 1290",601,2138.53149659537,"Martes"
177543,"Ayacucho 595","Guemes 3330 & Coronel Diaz",903,2966.3105582149,"Sábado"
26663,"1078 Gurruchaga","Guemes 3330 & Coronel Diaz",1037,3309.67019966467,"Domingo"
25958,"383 Blanes, Juan Manuel","Regimiento De Patricios Av. & Araoz De Lamadrid, Gregorio, Gral.",713,2216.62316643116,"Martes"
528274,"750 Pi Y Margall & Necochea","Regimiento De Patricios Av. & Araoz De Lamadrid, Gregorio, Gral.",2266,9320.4304795667,"Miércoles"
295789,"2939 Cavia","Tronador y Garcia del Rio",2818,9804.47992435139,"Lunes"
338458,"Triunvirato Av. & Roosevelt Franklin D. Av.","Tronador y Garcia del Rio",3165,13082.5560736751,"Martes"
10594,"300 Almafuerte Av. & Los Patos","238 Pichincha",1674,6621.56645045034,"Miércoles"
256717,"153 Perdriel","238 Pichincha",1542,6034.319646998,"Jueves"
55708,"Ayacucho 595","238 Pichincha",657,2422.33075463737,"Jueves"
569489,"1798 Matienzo, Benjamin, Teniente","1798 Matienzo, Benjamin, Teniente",924,3600.21537747622,"Jueves"
569489,"1798 Matienzo, Benjamin, Teniente","1798 Matienzo, Benjamin, Teniente",1254,5114.69947338337,"Sábado"
453118,"1798 Matienzo, Benjamin, Teniente","1798 Matienzo, Benjamin, Teniente",3201,12963.3589537242,"Miércoles"
317330,"Delgado & Loreto, Virrey","1798 Matienzo, Benjamin, Teniente",1173,3541.16037353815,"Miércoles"
569489,"Santa Fe Av. & Dorrego","1798 Matienzo, Benjamin, Teniente",476,1640.28093756513,"Viernes"
453118,"Av. Pres. Figueroa Alcorta 2120","1798 Matienzo, Benjamin, Teniente",1373,4805.32060381439,"Miércoles"
118813,"2516 Pereyra Lucena","2000 Vicente Lopez",1188,4240.49084455473,"Miércoles"
554005,"Andres Lamas&Remedios Escalada de San Martin","1078 Gurruchaga",1844,6902.99059487103,"Viernes"
175017,"2185 Ravignani, Emilio, Dr. & Guatemala","Sucre, Antonio Jose De, Mcal. Y Vertiz Virrey Av.",2287,7869.56443950346,"Miércoles"
175017,"Santa Fe Av. & Bullrich, Int. Av.","Sucre, Antonio Jose De, Mcal. Y Vertiz Virrey Av.",1143,3205.34617953817,"Domingo"
157302,"Salguero, Jeronimo & Mansilla, Lucio Norberto, General","Sucre, Antonio Jose De, Mcal. Y Vertiz Virrey Av.",2354,9270.96581067696,"Sábado"
4194,"Juncal & Salguero, Jeronimo","Sucre, Antonio Jose De, Mcal. Y Vertiz Virrey Av.",1358,4176.43801428623,"Jueves"
175017,"Figueroa Alcorta, Pres. Av. & Dorrego Av.","Sucre, Antonio Jose De, Mcal. Y Vertiz Virrey Av.",2271,7577.71257462543,"Sábado"
249082,"1483 Quinteros, Lidoro J. Av.","Sucre, Antonio Jose De, Mcal. Y Vertiz Virrey Av.",408,1180.37215901228,"Lunes"
506924,"3082 Cabello","Sucre, Antonio Jose De, Mcal. Y Vertiz Virrey Av.",1995,5900.0444203557,"Sábado"
249082,"Miguel Sanchez y Av Libertadores","Sucre, Antonio Jose De, Mcal. Y Vertiz Virrey Av.",696,2110.85387320103,"Lunes"
249082,"Miguel Sanchez y Av Libertadores","Sucre, Antonio Jose De, Mcal. Y Vertiz Virrey Av.",690,2510.59439691987,"Miércoles"
249082,"Miguel Sanchez y Av Libertadores","Sucre, Antonio Jose De, Mcal. Y Vertiz Virrey Av.",640,2521.79476846423,"Miércoles"
249082,"Miguel Sanchez y Av Libertadores","Sucre, Antonio Jose De, Mcal. Y Vertiz Virrey Av.",702,2817.07679257379,"Miércoles"
121482,"1399 Moldes","Sucre, Antonio Jose De, Mcal. Y Vertiz Virrey Av.",916,2593.63528441431,"Martes"
234153,"1785 Espinosa","2502 Galicia",649,2050.8811872045,"Miércoles"
461230,"Avenida Rivadavia y Fray Cayetano","2502 Galicia",3870,15311.185615923,"Sábado"
60071,"Uriburu Jose E., Pres. & Paraguay","561 Uruguay & Av. Tucuman",994,3119.6460272787,"Jueves"
55708,"Cordoba Av. & Montevideo","561 Uruguay & Av. Tucuman",346,1293.72492673057,"Martes"
214513,"Bernardo Irigoyen 320","Suipacha & Viamonte, 709",689,2488.53337802025,"Lunes"
349857,"Armenia 2315 & Charcas","Acevedo 220 y padilla",952,2870.22214313038,"Viernes"
349857,"Armenia 2315 & Charcas","Acevedo 220 y padilla",697,2629.32239520596,"Jueves"
349857,"Armenia 2315 & Charcas","Acevedo 220 y padilla",711,2820.78939415514,"Viernes"
349857,"Armenia 2315 & Charcas","Acevedo 220 y padilla",918,2854.25808113068,"Viernes"
75041,"Juana De Ibarbourou & Av Patricias Argentinas","Acevedo 220 y padilla",464,1852.93214132802,"Viernes"
85126,"3302 Guardia Vieja & Aguero","Acevedo 220 y padilla",1364,4990.02868067991,"Lunes"
192965,"441 Bulnes & Peron, Juan Domingo, Tte. General","Acevedo 220 y padilla",1970,6865.44279042088,"Viernes"
92007,"3568 Estados Unidos & Boedo Av.","Acevedo 220 y padilla",1366,4827.81817070726,"Miércoles"
273779,"1355 San Martin Av.","Acevedo 220 y padilla",542,1556.59005912797,"Martes"
138196,"Parana & Juncal","3822 Guemes",1226,4928.40719772826,"Jueves"
273779,"1355 San Martin Av.","3822 Guemes",1854,5854.63775532553,"Sábado"
232196,"Cerrito & Arenales","3822 Guemes",1132,3800.53781748542,"Martes"
4194,"Beruti & Ecuador","Santa Fe Av. & Bullrich, Int. Av.",532,2063.94438161644,"Lunes"
60071,"2292 Montañeses","Santa Fe Av. & Bullrich, Int. Av.",1193,4256.84178868768,"Jueves"
60071,"2292 Montañeses","Santa Fe Av. & Bullrich, Int. Av.",1032,2920.0727092335,"Sábado"
60071,"Suipacha & Viamonte, 709","Santa Fe Av. & Bullrich, Int. Av.",1657,6315.90934107274,"Martes"
373958,"Calcena & Avellaneda Av.","Santa Fe Av. & Bullrich, Int. Av.",1397,5487.99470056353,"Miércoles"
373958,"Calcena & Avellaneda Av.","Santa Fe Av. & Bullrich, Int. Av.",1291,5309.69540793772,"Martes"
373958,"Calcena & Avellaneda Av.","Santa Fe Av. & Bullrich, Int. Av.",1358,5023.46665221525,"Lunes"
373958,"Calcena & Avellaneda Av.","Santa Fe Av. & Bullrich, Int. Av.",1356,4127.0356019532,"Miércoles"
373958,"Calcena & Avellaneda Av.","Santa Fe Av. & Bullrich, Int. Av.",1413,4912.53846492909,"Lunes"
373958,"Calcena & Avellaneda Av.","Santa Fe Av. & Bullrich, Int. Av.",1343,4482.50222572371,"Lunes"
373958,"Calcena & Avellaneda Av.","Santa Fe Av. & Bullrich, Int. Av.",1438,4941.65134680225,"Jueves"
373958,"Calcena & Avellaneda Av.","Santa Fe Av. & Bullrich, Int. Av.",1422,5707.29042966268,"Jueves"
373958,"Calcena & Avellaneda Av.","Santa Fe Av. & Bullrich, Int. Av.",1428,4986.58090674629,"Martes"
373958,"Calcena & Avellaneda Av.","Santa Fe Av. & Bullrich, Int. Av.",1465,5825.69382729707,"Viernes"
373958,"Calcena & Avellaneda Av.","Santa Fe Av. & Bullrich, Int. Av.",1464,5110.2464939778,"Jueves"
373958,"Calcena & Avellaneda Av.","Santa Fe Av. & Bullrich, Int. Av.",1573,5569.00205306786,"Viernes"
373958,"Calcena & Avellaneda Av.","Santa Fe Av. & Bullrich, Int. Av.",1482,4815.32666839388,"Miércoles"
373958,"Calcena & Avellaneda Av.","Santa Fe Av. & Bullrich, Int. Av.",1384,5417.40298877315,"Lunes"
373958,"Calcena & Avellaneda Av.","Santa Fe Av. & Bullrich, Int. Av.",1609,6189.16468164243,"Viernes"
83670,"Olleros Av. & Del Libertador Av.","Santa Fe Av. & Bullrich, Int. Av.",869,3533.06427003926,"Sábado"
68674,"1413 Araoz & Gorriti CABA","Santa Fe Av. & Bullrich, Int. Av.",1983,7216.59541808185,"Sábado"
147903,"3084 Agrelo","Santa Fe Av. & Bullrich, Int. Av.",1353,4007.2636751167,"Miércoles"
147903,"3084 Agrelo","Santa Fe Av. & Bullrich, Int. Av.",1501,4199.18620153136,"Martes"
147903,"3084 Agrelo","Santa Fe Av. & Bullrich, Int. Av.",1168,4338.77779940247,"Lunes"
147903,"3084 Agrelo","Santa Fe Av. & Bullrich, Int. Av.",1615,5738.21126692282,"Martes"
147903,"3084 Agrelo","Santa Fe Av. & Bullrich, Int. Av.",1531,4617.05733792527,"Sábado"
373958,"Av. Gaona 2200","Santa Fe Av. & Bullrich, Int. Av.",1116,3765.66247493029,"Jueves"
175017,"1785 Espinosa","Santa Fe Av. & Bullrich, Int. Av.",1214,3588.96914587628,"Domingo"
440910,"2939 Cavia","Santa Fe Av. & Bullrich, Int. Av.",570,2245.90665641396,"Lunes"
440910,"2939 Cavia","Santa Fe Av. & Bullrich, Int. Av.",560,1856.99054081407,"Miércoles"
4194,"Arenales y Aguero","Santa Fe Av. & Bullrich, Int. Av.",537,2232.44247486,"Jueves"
4194,"Arenales y Aguero","Santa Fe Av. & Bullrich, Int. Av.",616,2163.87135293076,"Miércoles"
4194,"Arenales y Aguero","Santa Fe Av. & Bullrich, Int. Av.",522,2026.6659852583,"Martes"
4194,"Arenales y Aguero","Santa Fe Av. & Bullrich, Int. Av.",534,2082.49537513281,"Martes"
4194,"Arenales y Aguero","Santa Fe Av. & Bullrich, Int. Av.",545,1807.73056290733,"Jueves"
4194,"Arenales y Aguero","Santa Fe Av. & Bullrich, Int. Av.",525,1729.39620802936,"Lunes"
373958,"Yerbal 1290","Santa Fe Av. & Bullrich, Int. Av.",1381,4427.2693184932,"Martes"
373958,"Yerbal 1290","Santa Fe Av. & Bullrich, Int. Av.",1500,4453.79263692303,"Viernes"
373958,"Yerbal 1290","Santa Fe Av. & Bullrich, Int. Av.",1778,6179.03808346471,"Jueves"
4194,"2300 Diaz, Cnel. Av. & French","Santa Fe Av. & Bullrich, Int. Av.",499,1475.29871067996,"Jueves"
198972,"Figueroa Alcorta, Pres. Av. & Dorrego Av.","Santa Fe Av. & Bullrich, Int. Av.",541,1746.62854543777,"Lunes"
31344,"Juana De Ibarbourou & Av Patricias Argentinas","Santa Fe Av. & Bullrich, Int. Av.",1191,3422.30669853258,"Jueves"
60071,"1483 Quinteros, Lidoro J. Av.","Santa Fe Av. & Bullrich, Int. Av.",1319,4732.04116934956,"Lunes"
60071,"1483 Quinteros, Lidoro J. Av.","Santa Fe Av. & Bullrich, Int. Av.",1340,4807.33766460455,"Martes"
60071,"1981 Vidal","Santa Fe Av. & Bullrich, Int. Av.",1626,4969.42345874656,"Jueves"
60071,"1350 Posadas","Santa Fe Av. & Bullrich, Int. Av.",1595,6038.06672884093,"Martes"
60071,"Marcelo T. de Alvear & Rodriguez Peña","Santa Fe Av. & Bullrich, Int. Av.",1804,5021.55119657077,"Jueves"
175017,"Sucre, Antonio Jose De, Mcal. Y Vertiz Virrey Av.","Santa Fe Av. & Bullrich, Int. Av.",1469,4567.98677329045,"Domingo"
147903,"3084 Agrelo","Urquiza, Gral. & Rondeau",1555,5236.27863464288,"Viernes"
60952,"Urquiza, Gral. & Rondeau","Urquiza, Gral. & Rondeau",711,2905.48714983161,"Lunes"
525928,"Armenia 2315 & Charcas","F.J.Santamaria de Oro & Guatemala",798,2779.35685522777,"Domingo"
525952,"Salguero, Jeronimo & Mansilla, Lucio Norberto, General","F.J.Santamaria de Oro & Guatemala",1779,5154.47458258617,"Domingo"
498620,"F.J.Santamaria de Oro & Guatemala","F.J.Santamaria de Oro & Guatemala",6056,24783.104314699,"Lunes"
138196,"Peña & Azcuenaga","Santa Fe Av. & Dorrego",1624,6579.99416193925,"Lunes"
175017,"Sucre, Antonio Jose De, Mcal. Y Vertiz Virrey Av.","Santa Fe Av. & Dorrego",1368,4536.8490671739,"Sábado"
147903,"3084 Agrelo","Av. Sarmiento 2601",1136,3779.67092621968,"Viernes"
76454,"Av. Sarmiento 2601","Av. Sarmiento 2601",2610,7455.24589781417,"Domingo"
142421,"3051 San Martin De Tours","Av. Sarmiento 2601",684,2186.04630328482,"Lunes"
256717,"141 Jose Maria Moreno","153 Perdriel",2831,8869.89647840383,"Sábado"
256717,"Marcelo T. de Alvear & Rodriguez Peña","153 Perdriel",1627,6040.88249581627,"Jueves"
68674,"1226 Ecuador & Mansilla, Lucio Norberto, General","Guayaquil & Doblas",1909,7456.97726928661,"Martes"
68674,"1226 Ecuador & Mansilla, Lucio Norberto, General","Guayaquil & Doblas",1935,5749.6323971136,"Viernes"
68674,"1226 Ecuador & Mansilla, Lucio Norberto, General","Guayaquil & Doblas",1919,5850.30838862941,"Viernes"
68674,"1520 Billinghurst & Mansilla, Lucio Norberto, General","Guayaquil & Doblas",1760,6207.1403568714,"Sábado"
68674,"1413 Araoz & Gorriti CABA","Guayaquil & Doblas",2199,8628.14303492099,"Sábado"
68674,"2516 Pereyra Lucena","Guayaquil & Doblas",4611,18920.7479201325,"Domingo"
68674,"Av. Del Libertador, 3260","Guayaquil & Doblas",3335,9843.07565394394,"Sábado"
31344,"Juana De Ibarbourou & Av Patricias Argentinas","Estados Unidos & Lima",2131,7564.48819663363,"Domingo"
387110,"Av. Guzman 1100 & Av. Corrientes","Delgado & Loreto, Virrey",602,2191.23820573699,"Miércoles"
124815,"925 Yatay& Humahuaca","Delgado & Loreto, Virrey",1439,5875.03234118016,"Miércoles"
17075,"3822 Guemes","Delgado & Loreto, Virrey",1681,6790.15606985421,"Miércoles"
287525,"1540 Garcia, Juan Agustin","Delgado & Loreto, Virrey",1005,2870.33139529619,"Viernes"
287525,"1540 Garcia, Juan Agustin","Delgado & Loreto, Virrey",858,3472.6655385845,"Jueves"
287525,"1540 Garcia, Juan Agustin","Delgado & Loreto, Virrey",1055,3672.71633033751,"Viernes"
287525,"1540 Garcia, Juan Agustin","Delgado & Loreto, Virrey",963,3384.78618266527,"Jueves"
134483,"1226 Ecuador & Mansilla, Lucio Norberto, General","Olleros Av. & Del Libertador Av.",1564,5625.22769303889,"Miércoles"
295930,"Olleros Av. & Del Libertador Av.","Olleros Av. & Del Libertador Av.",1958,5535.04089288763,"Domingo"
264628,"Olleros Av. & Del Libertador Av.","Olleros Av. & Del Libertador Av.",3999,11263.4630477822,"Miércoles"
317330,"2939 Cavia","Olleros Av. & Del Libertador Av.",704,2846.48258011374,"Jueves"
138196,"Figueroa Alcorta, Pres. Av. & Dorrego Av.","Olleros Av. & Del Libertador Av.",796,2882.23056043369,"Viernes"
249082,"1483 Quinteros, Lidoro J. Av.","Olleros Av. & Del Libertador Av.",1020,4209.47636165268,"Lunes"
163372,"3050 Ugarteche","Olleros Av. & Del Libertador Av.",928,2831.46886193297,"Miércoles"
51766,"Miguel Sanchez y Av Libertadores","Olleros Av. & Del Libertador Av.",1416,5853.90069979088,"Domingo"
121482,"La Pampa 2512 & Ciudad de la Paz","Olleros Av. & Del Libertador Av.",693,2602.73376535042,"Sábado"
251167,"Triunvirato Av. & Roosevelt Franklin D. Av.","Olleros Av. & Del Libertador Av.",2148,8932.69755946239,"Sábado"
251167,"Triunvirato Av. & Roosevelt Franklin D. Av.","Olleros Av. & Del Libertador Av.",2359,7975.05947892561,"Domingo"
352014,"1981 Vidal","Olleros Av. & Del Libertador Av.",1743,6053.44095996794,"Jueves"
60071,"367 Sanchez De Thompson, Mariquita","Olleros Av. & Del Libertador Av.",4498,17246.8737792579,"Domingo"
87265,"2516 Pereyra Lucena","Ramos Mejia, Av Dr Jose Maria Vargas& Av. Del Libertador",915,3057.45492683006,"Martes"
87265,"2516 Pereyra Lucena","Ramos Mejia, Av Dr Jose Maria Vargas& Av. Del Libertador",912,2988.89746675268,"Jueves"
87265,"2516 Pereyra Lucena","Ramos Mejia, Av Dr Jose Maria Vargas& Av. Del Libertador",893,3518.42073340312,"Viernes"
87265,"2516 Pereyra Lucena","Ramos Mejia, Av Dr Jose Maria Vargas& Av. Del Libertador",993,3490.55665860069,"Jueves"
87265,"2516 Pereyra Lucena","Ramos Mejia, Av Dr Jose Maria Vargas& Av. Del Libertador",1004,2887.84764074824,"Jueves"
87265,"2516 Pereyra Lucena","Ramos Mejia, Av Dr Jose Maria Vargas& Av. Del Libertador",1046,2947.63892791751,"Martes"
87265,"2516 Pereyra Lucena","Ramos Mejia, Av Dr Jose Maria Vargas& Av. Del Libertador",1038,3572.37264199842,"Viernes"
273779,"519 Pasteur","1355 San Martin Av.",2016,7944.22824801877,"Jueves"
